HHID,Food consumption (annual) (real),Food consumption (annual) (nominal)
dd9fd89a14db4172b564ba88586476e0,5711135.184920855,631280.0
dda29f36707b40c7bc3bbb13ff1bfba2,1618409.8779355474,181480.0
dda776f78acd4d3a9b6d576adf5cca6e,766512.3228260675,80600.0
ddad86ee46704e798c2bc069236f10b4,1871683.8936592874,191880.0
ddae2dabe598445f9e97e5a4cd0eea73,7287559.495405305,842400.0
ddb10ab937654a62ad9d87ed0ea25a6f,2435384.418597499,231400.0
ddb299b907c7472499c52222ef89915e,5846994.695803085,664300.0
ddb3501a32f648d88d59e4703263fd6d,5702204.788727524,576160.0
ddb83fd09f084533babb53ce8b8beca1,3729588.112342578,421200.0
ddb876c0a8e9443f99e2fb7cc70c8bd9,5267947.339068144,590720.0
ddc0b2844b8e4fe6bee6d3885f629aa7,295704.9370536845,31200.0
ddca34078d084eeb8af95b973ecf2de7,2669852.5925456616,256880.0
ddcf852e1b1e43d7bb566aeaacf320e8,537752.4951674623,58760.0
ddd3d5fe5f564353a0e26cd8d6382e64,6695616.480801786,725400.0
ddd7435735f34e928a3897e3b41a5ede,2487897.15840438,280800.0
ddde599d768d43038664bde3a6f02adc,5025511.071237952,503360.0
dde2fc3510a7451ea974c57c60e48aca,3090787.3282479416,341640.0
dde764901f3a41fc81981194a6367b33,1594157.3466762898,156520.0
dde9207b6dd84f92a8f5248a72990464,2134381.850006797,202800.0
ddf0f0ea76a248608316684ea583f19a,2898199.289541815,293800.0
ddf107f4c9374b1b8b40760934e872e0,19257793.720256798,2186600.0
de0297932a974c169c321e19929f96e2,139118.32761623617,15600.0
de02c049408443efba706b2631f8b0bb,3231620.4467457402,327600.0
de0fc2e68eb342febefa23797246ac7c,1086094.758465476,106080.0
de110909525344b5b88f8e2281a2827d,989048.1584852483,104000.0
de1436fe6eb54566a0342736c7aa17a2,383256.1614130337,40300.0
de17b3e06f914c7688ada2d307344bd4,1415702.5304658413,139360.0
de21f9db4eed4603b5a18d7a6a714cf3,7376490.914296458,815360.0
de2295b511fc4e9492b4b2f265e924cb,10661627.534068448,1210560.0
de22d3b937ec4fd3b7d683734be2e147,1277758.5393711485,124800.0
de2a0c4325b94432818d3ff68a3b9b87,2949494.8521885728,299000.0
de2ffed0b81b4f78a64b31dbf2c5ac15,2192907.9914858965,236080.0
de33e5f7dda6442abb88488526248881,3825469.0080891056,363480.0
de369fd13f69422eb4ee82e815a107f0,8884813.349359753,970840.0
de3f188681104547af0b456e5ba5c6da,2205060.440806943,212160.0
de464ad810f44fd1ac0686fa7d29bc13,2610444.72989424,244400.0
de477d97327c42a3804781971d0b90cf,2970410.6125841113,337480.0
de4c1e4e49794475bb71aa0b5b2ddbbb,8620911.306068052,878800.0
de50673e589c44c9a1ce2d8f454d50fd,9696572.811620712,1031680.0
de546fd5d2e94b3aa08dcb1385d584b4,3669379.074334589,370760.0
de5f597f4f8a40558c81c32e2f4f3f09,13976191.569760144,1448200.0
de66b087366649a59ffd153a2024d291,1559740.5826972746,148200.0
de6f0afc441a49a38c568e58bbf55063,1623047.1555227553,182000.0
de70820c1399484498da103b9ef1a0b2,3717202.220327802,403000.0
de728cf108814953bfd402e6cc7c93ab,3324570.662019838,335920.0
de76b976cc844061a13e39d3d99490ce,9092926.814400798,959400.0
de7f0983dd704735a9a3286fd79c9161,1574773.773255464,159640.0
de804482eed542a894262169dd210c44,2350882.589493153,256880.0
de962034b05b44aea2ea9ea4c1dc9a50,1256741.2848455657,127400.0
de9ba6e289284bdba94c4616d220143f,4697562.195841575,526760.0
de9d57a10f234bfeb55e0784cbeb632d,5125552.242263865,540800.0
de9ffff966c4424ea1f8c4d644568e04,10942140.280019265,1235000.0
dea28f32dff74b5698d22e43afa367be,481869.83712095476,49400.0
dea2adf0371c45dd87eae8dd59834cff,6695718.120927609,712400.0
deae44b268a14c46900127e715f5b14c,8131885.768976323,858000.0
deb4ff6eea8c4190953f7e534aa9d247,3267361.9060442518,345280.0
deb64fe9b246412f8d1af8869594ad83,3417979.2707914263,348400.0
deb73f227afc40f68a8eaae086b91ed9,16546024.218058938,1807000.0
deb79f8a309c4042962af61b60f67d13,9375686.513616508,1058200.0
deb7e8b6a9204164bd1bde7338a0b612,2197924.5809656484,215800.0
debcb50d548a4e389d05dab21158cd68,20959156.170480967,2285400.0
dec01f31f85a486881fa7b2ecb7f2373,5502293.5731473835,621400.0
decc15a7b909480b82619a8cc46079a0,1656839.2014721853,188240.0
decc48e8dbb74284ab888396d24de40b,2377112.4578717486,234000.0
decdd0fb3dba42a3aad4b314fa5b1173,6515365.4464161815,687440.0
ded0bf3664324e789efd695f4f269b36,3575981.42284498,366600.0
ded43c8acb964796bfb1e8b651b1d5de,2944671.267876999,330200.0
ded4f3d7ab054035aaa635b464ea216f,1231367.385721719,120900.0
dedcd194d3d246c5b8ad29d075ae706a,925854.9397979364,98800.0
dedfe3e84b9e40409138afd1d6a619f1,943827.0272306263,104000.0
dee035d63dcb4242983dcf08ae42e152,2329564.6741311927,231400.0
dee5bccf2eac423d989e3ccb79659909,4378219.179501122,416000.0
def217271a2947af9cea084294154054,2422977.5393161136,271700.0
def293d1331544e3bc415c3af5d97318,1641819.9430855121,172640.0
def5352b45dd44b8ae83fe3fdd5de3d2,2116969.344389492,215800.0
defd7c77ac3c4c739e7efb7f1d0b730e,5636796.949603755,614640.0
deff6f39580749de90abae4f7fa6198f,1326075.7732773612,149760.0
df015df2f0294cdea60790ab68ecdc81,694763.218843155,70200.0
df03e41f53b84269a9961fcd764aa345,6086776.889948902,624000.0
df080377fc124ca488785106c8f240c0,5036689.822887546,494520.0
df0865c1f2664589807baf336d452f70,6237058.870305418,609180.0
df0b59ae662042ea98a0c13a0bf78038,5129556.264675778,520000.0
df1891cdfbb040ef95f15e2d419775b4,6475257.64750656,708240.0
df1bc12cc7aa4c7ea97b5065872e17ba,1612525.936002839,182000.0
df1d06a56b814776ad666abf14c3cb75,8476652.081293356,865800.0
df1fc633e2ea4510a4b6b6a272a2f3d5,2066704.8200882315,218400.0
df216a6d39cb42f4a996bc526f55b381,6648695.091397157,777920.0
df2a7de3ffa143a39a5c765c21febc9d,9555277.036433078,1118000.0
df323a5a12aa4ee18d4806feefacdc8f,2359595.881750858,239200.0
df39a99a44f84212934a8115843b31cf,3361814.894436529,361920.0
df41abc08e344d879159d8541fc9d278,6407385.6028518975,708240.0
df485ab322e24600954b94cee33d4ec5,2548935.944775485,269360.0
df48da3ea16e4d429be7fe7c4977c9cd,2039038.4666789754,200200.0
df495bcca34b4f74891eca82da4db667,207700.11328190216,21840.0
df58e4dc59624202b54622142a8bdb2f,1543958.235073471,150800.0
df5d2abe68a349d7b7463be507041e8b,2116670.7983566304,208000.0
df6b17ae6f3841ff99f743ba7dc67d05,655479.2771356673,69160.0
df6b9d176ab44e9c9c986ff382068ea6,92745.55174415745,10400.0
df76f3567f6f40ca88d69a086166cbdd,785246.519370065,78000.0
df778066e2f1423ab1a809215b1b77e1,2643273.8884718134,289120.0
df79d2db91ca441b8f71c41e597cab54,8612406.291688561,908700.0
df7b777371bc45e398fd89bc971c8d6e,7363125.62621675,802880.0
df7de094f027420f8b3ca50fc3bd9a64,748680.041146066,80600.0
df8496a70081406db1ceda393139a2b2,3853753.0597778456,437840.0
df8f5c0ad41d43be919364180da464b8,2390945.937853566,257400.0
df97725d313947f8af47825712c23b4e,27211820.52839101,3086200.0
df9ddb1e17954c26acf725037d8a92bf,1564514.6607261123,158600.0
dfa68d931c70490587f36fbbc705a64f,2149451.2988703637,201240.0
dfaae856c7e14f0da76a4691df7833fc,2582712.6989469104,285480.0
dfaf180d9012451696cdbb8a3605b941,5387513.5914838575,504400.0
dfb09ef41e254123bfdb1288e7f72027,12665445.876269573,1383200.0
dfbab794a9e243fb947b6e4fcd5559e8,21748865.429290406,2314000.0
dfc442134b334252bd7270138256a336,2601450.991107218,281840.0
dfc4552a41584077882bcbfbd66bae9c,1504113.2841164998,154440.0
dfcddb54fc7c4ecfab4c635819489615,5347103.587985466,540280.0
dfcfe3b3ce5c4efa8a48ec61ac4a4dfa,5805673.597487339,612560.0
dfdde54d2cbd4802b2fc1f7cbef72919,5582910.38076856,537160.0
dfe7135cc5dd4e9ebf74b8333e7afe59,1110827.5446358467,104000.0
dff00454f68049e9af92324e79f8a501,892697.916308822,91000.0
dffc2225f80e4a35aae035b17cba6009,2147059.5228772447,240760.0
e002c195f35d47ba804a983ec59cc943,2759180.164388684,309400.0
e0045a4abf0e4db3bb0f4a99ecd07d76,1024799.592949154,100880.0
e00761dac7c740e28e5c6c17cb9cde88,1726661.1631215638,195000.0
e00d45b28ef440338b00aba0d122d802,720495.18991142,72800.0
e00f1bbdf5cb41d89d6aafc084ba58e9,15891365.307965562,1610960.0
e010864308794b8cbc5898a9956877f9,7891177.613216038,806000.0
e01363f28c284d7aa26503e21537e38b,2624524.967944777,296400.0
e01cb13abd794d819c6249860bffde70,1573144.4403121003,160680.0
e025027f6aed404c8349edae61a190cd,1648502.074361161,169000.0
e02e050d7fb64804b1489913af0f762b,2554486.3306524083,282360.0
e031976cb81642e5b21da2519d0a9aea,479688.35686534544,50440.0
e0362198ee19478c86f93e826d09e942,4873078.451441989,494000.0
e0380108fad849d58a0cd83a4428acbe,2410891.4443976157,244400.0
e03da569709847d68056a8d274881e8a,7932004.972892408,899600.0
e0492679f92e43ce83042050e68be9d5,7226931.2130513275,821080.0
e04d2dd3322d4b5091398d094896366a,1254595.2935152731,130000.0
e056fea53ea8436daf61935e5c14b079,1293440.0891141417,132600.0
e0757d7b8a3c45bc9caa2f2bc76b674c,1877042.9973750212,207480.0
e088b627584041dab744e6ee30a0a220,115931.93968019681,13000.0
e08b3d650ff64b53bc698798202f3e63,1285762.6060308227,135200.0
e08d97636a2347d48f0d9dddf10f3605,2134943.405269597,226200.0
e09551af05ad42de8dcc648c783ae8a4,143891.69885139877,15600.0
e0982a2442af4d1cb2b074d3d760ae36,603319.3766760015,63440.0
e098af337b39435cbd7b63d8fc723933,11410733.736574799,1084200.0
e0991eef45514b54bfe8484e4898ab6d,1317230.5204100818,145600.0
e09c867081a04e8aae53181f792a5982,16758844.844277933,1783080.0
e09d34b8e20c49669298d437422f8e42,1389526.43768631,140400.0
e0a38cff405e46d1ab373bc13c19b88a,2190741.671044825,230360.0
e0af1529e3554add8a2852bc9b04e3e9,8763812.582326524,926120.0
e0afc9dd6bf74d13b2ecc8bf3aab4c11,2074455.7301841232,226200.0
e0b75208c5b942368b3068f1de88fa1d,1373446.2507224164,143000.0
e0baaf4d37844720953b3ef08290a756,359879.481254583,41600.0
e0bfaadc688541848041821555250bbd,4488758.049673214,525200.0
e0c0c5fee2574df5b0edea76578d746e,3164026.6650398397,334360.0
e0d24fb7cc6e4cf4bdfe9d2cc94c38d5,9329412.618239338,943800.0
e0d504005ba2482c860643ec48a96ee6,1508298.4416900037,158600.0
e0d6541584434e6e929f86fef53fd163,1186158.125623905,123500.0
e0d8c60ee83f449eb273562e5827c181,19374034.08793304,2201160.0
e0dc887544b04796adaa020454652032,5036807.876432717,516360.0
e0f7e1e6d24d4017949bafa53786fed3,1334919.0829291104,132600.0
e10a81ad012c4c0e9ad4a5bfa443e978,1926416.4389804937,183040.0
e1193cbe7d8646d1a9e7d79e13cc961c,334111.1956945217,33800.0
e12048e4ce6b460daf3cc7604d6bde66,9022081.719121495,1024400.0
e12218442cbc47f1b32012738b7410f8,4566226.539602452,498680.0
e124ce90f0284e509f178768d53cea1e,4539808.000979313,500240.0
e126536bb3e64ef580208a23f0421576,9668115.73374638,1055860.0
e12ef001baec4bffac51738d7d6cd3ff,1182505.7847380075,132600.0
e12fcf26ffad44d2ad60b1f6724a16ea,9291114.859084353,1055600.0
e1319a81335d4fc0821430f3a60c39e0,264810.190477789,26000.0
e1387d34e6624bb588d8d79fc6c4afce,396185.4096452915,39000.0
e13e6b03c5324865a19d9c2aa8539492,2111879.0333711733,228800.0
e1409714e9614ca8a47ef73975644599,3913765.303075545,442000.0
e142df00ac1c4a6aa923bf5124dbb4a9,3096497.0016287207,322400.0
e148f9c20caa4b718510d07b8b55a219,12781768.982125144,1412840.0
e14af1c201424f9b83ba07281fc12b97,925855.2674860067,94380.0
e14ebd8738f1464ba38ccb0e77383166,2590425.913661268,262600.0
e155e917d61b402ab7dc6f563f47503f,4901864.046344504,556920.0
e157f98d250647eba73ccca83ede7778,162304.71555227553,18200.0
e15c52d901fd449cb1c6dc8e3cb9f068,399299.54355348385,39000.0
e1607266f37e4c67be1c21430624bebf,2644367.365896596,309400.0
e16342d961744cf4a5b05599b9c36526,1191645.8571500503,117000.0
e1680de0dc424eaca4d8c47ec8cf9951,1629146.3459542787,166400.0
e16f447696964140a54d029e510b4f26,1336496.3089880648,136240.0
e180ed0dfcab49da89eeb142b1552689,10767639.130291563,1099800.0
e1816b2b0de346178e7abad177cf8ef5,3010111.6575852484,299000.0
e1827a32e9614978b78180df9cf2045c,0.0,0.0
e19479abb02147dbaf7185562fbbc05b,19785955.43636535,2247960.0
e1972b337fc143839642300d5fca2439,3783302.952726836,413400.0
e1a1d8f66ebf4d1181ee3238092bef11,1992893.9336565088,210600.0
e1b792244f68456a930dbc4555d04447,296714.4475455745,31200.0
e1b83fa470dd4eb1a538a54be74e7b6f,2496906.6756196264,240240.0
e1b970d49080406aa0676a70fd1654e4,1887371.977993604,211640.0
e1bd0ed4889f48b2a40fa51d7a8c6f74,1999489.5803445242,187200.0
e1c80559acd04ab8b785132446d108cb,3780482.967066048,383240.0
e1ccb082ea1c43d4a695ef62adf16248,705987.842694556,67080.0
e1d632c507db4d98adb650b09110803a,2527141.101329246,263120.0
e1d99ca603f748a1bbd6f913c83bcb98,2162045.4166655787,214760.0
e1dc5990c21e4e4ba43fd3aaa5ec10f2,7802055.078571859,790920.0
e1e9e7da470f43b38f72279c0a40b63c,6008768.321912633,655200.0
e1f0a7442fb24dd29373397d1b8aa646,4397230.428749583,496600.0
e1f33db76bb84370b18dbd9bda081d50,2632094.127898056,290940.0
e20137d178cc46cb84e5a01946b33a46,49452.407924262414,5200.0
e208284bd5ab40b0baf20e2a244529e0,7278789.385920616,691600.0
e209bff94a69437483503039fc429615,3926424.330951549,385840.0
e21a784506d24ea28e4403957a73ba1b,11291218.724362541,1305200.0
e221a50559d848448709cce56f25e3b0,5482220.127724925,599040.0
e22750b280644a478e53ba19e0a49f4d,1176646.4044909268,111800.0
e2298ab4d81b4f14af08369fe205a865,40805590.66151513,4456400.0
e23e9e28fe914c0fbbc16ff1a67800fa,12346896.251434434,1267760.0
e241b09420e74c2aa32dc6906e4db286,235219.73578751463,26000.0
e24cb990bb9f48f49c25f9cecf2b069a,907943.1039934313,100360.0
e257848ca7784d718d04da8292be607d,2684003.6041986607,293280.0
e25864a9950f46458b29e28bb8b0105b,7393717.639382521,702520.0
e261475c676343d28fbb9d395dd50984,2448542.85616134,249600.0
e2673c6635fd4b3dbc4e6c71125e2d2b,5089676.264434621,522600.0
e2715a26a4304c59976ee46f9447f42d,1155365.5009650984,116740.0
e271a216bde342908376e2076b6f6979,2883963.962760909,283400.0
e27366b8e3c84e44a1c142453ca34561,4514892.40237478,470080.0
e277f0f9c01e49948881b15d447c532d,0.0,0.0
e282662fde9247c9ba030436377d3771,614305.0503231172,63960.0
e282786fd7014abb9e2ddd56086b4a07,1832926.4509640974,190840.0
e28a47c1c95f40989ea11742afce07e0,8295886.57443042,907400.0
e28c29fa35d740f48f08964ee8307ffe,1102854.5969052922,111800.0
e28eae3004dc4ac3b73b01a90e63460a,6515268.122178702,735800.0
e295c64f7f884597b061fed8ffad411d,5245400.108061575,579800.0
e297540de76e44a89723802fe0f9d4a1,7441166.3524258705,730600.0
e2989594d86846dc875ace50f27e0a7f,3847707.944913318,382200.0
e29d10a827ac48fcba93a779c51c9f8b,3729146.3337176247,358800.0
e29e069caea04812bf6fb2bfb8170023,1099345.1271180909,109200.0
e2a2329e527543258c16a6bc1a14b805,117609.86789375731,13000.0
e2a9896800b64a44b0f8e4116e8e959d,4253826.462814339,463840.0
e2acc0a4f528461da336d84a859bf487,4312838.8033429915,414960.0
e2b371ebd34e476db502597ecc41ded2,408090.47602689004,41600.0
e2b4519cbf0849deb65c55eb25780263,805349.9698609889,75400.0
e2b6a72de67d4c9b8ce2c7f951e89f21,4851399.458888542,547560.0
e2c1844dc28e4b59b7de85bd4a137035,15263974.411352867,1734200.0
e2ca842a23854c38ad5ef9bb30373935,6704071.677463685,666900.0
e2d6fdc1408744ac8b9f792353e1dadb,2826122.588803079,278200.0
e2dd4f2112164c33b634943a02dfbc82,2779628.113076665,284960.0
e2dd9e289b9a4c5c8f37f8cf0e82088a,1650438.1133544,161200.0
e2e4c3badc7b4696a5a8d61cb56f735e,3283900.2664480694,379600.0
e2fb64f70c464d3ca444ad4daa29a3cc,5285729.880926687,611000.0
e2ffd7d56d0345d49bf4c6bb38132f19,799096.000420315,83200.0
e3072c8c264e471295a2a12000cb8a31,9194369.305275837,1002560.0
e30920f79deb4f3d84ee12365ad41a36,2561998.9823728846,252200.0
e30ea6ac17f0420d91489dc29815ae5b,10168414.044391356,966160.0
e311c5b75989419da805547f3bf51a45,5268676.547490535,533000.0
e31615f9257945bea409c5c8d7c945b9,6706471.185105822,784680.0
e31dc915c8524949a353fab27b6a84e3,407693.1467456299,44200.0
e31df4c8e4b14175811a64e3e9206d1c,529140.7647896078,55640.0
e3200be4c72042fe85d5189d7d6c954c,16807634.471662886,1908400.0
e3213facb93d422bb61c122109c5a942,3545423.587247356,348400.0
e32b39ab939f40909e019f9d565543c7,92238.94356458985,10400.0
e338be73ea6d4ac79c95ca433f4ad9af,1620223.9705004243,184080.0
e338d949068040aabeb1446c00057127,405785.1259965935,41600.0
e33c1d3bde9f40768f79d80bf926990b,2843513.455645089,299000.0
e33e87cfce4d42b3a527834f092b5ce0,2472620.396213121,260000.0
e3440ca68b4443e39b86c32c961becf6,1826741.2475312422,175760.0
e346e8acf2404d38b581cba33b027a99,1672750.827905169,166400.0
e34ec17dfcc341b6aa0f8d39eda58bec,4206091.4371629385,486200.0
e358f748643a455bb6519e9cd5f1be21,2825550.6937644524,288600.0
e359d117a9544c28b21a38bd0b673148,2302182.647349473,261560.0
e359f99160b245cea703c1c7e52282ff,2386553.0431885794,261040.0
e35c159d35a14f6cbd53231902e3c8a5,2188077.797672051,235560.0
e35cec4196234e5b8838e0fe93d38674,5386754.304172047,607360.0
e366523d89084327b21fa6fe9d02b87f,889908.9964275702,97240.0
e3670e5d14e040b581a1fa6b06d1ce69,1493529.47429473,146640.0
e367a0ec1efa4ea898e742f858aef9f5,1156929.8718718956,114920.0
e36d0594bccc4bb88a4c687b07d1a49d,889946.0552860735,88400.0
e36e8623250943638d380b1faf39b760,902900.1782094941,92040.0
e36f1c82b2174644b2e2c4c8d5e8b869,1204010.2743628086,114400.0
e3756e1ec9ff433aaab6e45b11cc8bd4,5799343.171463579,569400.0
e3847dba261d44468dd64b70109fdf0d,7111145.887554504,756600.0
e386d30185044346a7b446b0f43ea46d,1889558.692652097,199680.0
e38af3ef6d2d4d04989b02c7dc99a0da,2352106.914290892,248560.0
e38d471f2c3442ea906c0756dfbada5d,4430509.495583251,484120.0
e390033944a64a1db3c5884e8853ed71,3567526.1775332564,377000.0
e3923efd14bc41b4a47b189a8a19c317,1886900.8358841597,193440.0
e392def18f6e40c8a571d708abd9f74d,547277.3974376402,52000.0
e39b2701fbd34a78aef4382f3fd0359b,1275282.7375840314,130000.0
e3a0a16e97d04cfeb985fc3e6b28c548,3147450.0733828074,343200.0
e3a0c6254fe14a0fbd1d6df1dd8c19c7,7237397.643582614,790400.0
e3a709cceb1e4c60a17733036e66c6d4,904674.7054478268,98800.0
e3b1e604211c4013ba81b1455f19f922,398805.872499877,44720.0
e3bdb7b14f804428ac794e81848d0b94,1298225.994432316,132600.0
e3c0305533eb4e35b5ae104237d9af6c,2204485.1414274466,232960.0
e3c30e8aec404321b0b180d073c8c86c,4769604.252508755,496600.0
e3c3d09a903c480fadf079f4d1c2137e,10565630.218136303,1083160.0
e3c81d2d54b14241b9e10e95f84da6a0,3487216.0137004256,340600.0
e3cce39bb9404faaab03d22efa3c0bf7,2022878.418223707,223600.0
e3d06680ea224215b638904183970871,20940838.708208118,2286960.0
e3d2f6264d94495f8b621e931bafb6b9,1970362.1039692496,193960.0
e3d6003c421947a98cba35772c4d9540,2681795.5403525857,283400.0
e3dc4e3242404f518af0f8f0b3e468f3,1723923.801928567,163800.0
e3e0fce4b4204327a442dbe4edb5cd6b,563026.8623202735,57720.0
e3e65e49b6204c7c9e7f83e5a728b156,23751352.179669227,2656420.0
e3e924e0a9e84da48c48a5a912740a06,3004955.876510701,336960.0
e3f1745ea5474e52a66ec5c93a09d400,1361949.0957925236,131040.0
e3f2fc0b6df444cd9c18cdd7f2c22b4a,935946.389789497,101400.0
e3fbff40aaac492b8308f9b2a5d413d3,997014.6812496926,111800.0
e401fc317e874b6da97e9032221e5a96,3450048.5825544107,343200.0
e4098b0da2c04567b0541bfe430700c8,180123.797477855,18200.0
e40ddbac00a0428198af25ce74762a3a,3283621.4306685748,358800.0
e41b8073a9cf429cb016145b859df86f,4256427.7842293335,449800.0
e426966ccee84795867760d1a5b69832,258740.26279605555,28600.0
e428e193deda4075a626436dbbf8a488,4733949.487835588,449800.0
e43280363dde4b46b78dbe1e26978364,260798.4653920863,27560.0
e434d97eed6049cd934cdda9fefe5d57,5440946.2924620025,535600.0
e43f59b0543d4ca685704d07a50b0b53,1963935.4158794084,200200.0
e4459df45e5d40a89d2eb3f73c57e952,1887540.7913325788,192400.0
e44bcdaccb3f405d8ba9db70d82f9064,2358626.0448551998,241800.0
e44c249b16c04d6e83566b74cce36a9b,1702718.4364082192,184600.0
e44e25d9483b4c98a6363bb01e4116fd,6868331.337842385,652600.0
e44ec8227ed8438bbe211c29ee5e5d41,4930765.746696431,484120.0
e44faf9080544511896b35d3176acfa0,1804461.8555990274,177320.0
e4547af32128495991bf03d03a57f8db,5207701.707290279,564200.0
e454f641010b47e6b62966a8ff9c9104,3359859.353362635,340600.0
e456a91f92374883ad780a8da4de2142,3465554.6388198864,344240.0
e45b53cf276f4b17afb9abee4b54b430,1520490.808300613,175760.0
e460310f32ae482aa187bc45637277ea,204058.46392784634,20800.0
e460ceccba3349e6b2620cadfc891137,6131768.046389874,574080.0
e4670dbc26544a31bd976598f04da842,3322832.2106873104,377520.0
e46c63a33774480388330298eb29ccaa,4619634.017413346,453960.0
e46e35fbdb5a43dab5c181dc86b1b329,3007000.7612506957,304200.0
e472115e8fd8415795d6098f834c0979,2100796.471823628,242840.0
e48766bb54104918a5d42e7daf64b496,4087784.8356932565,406640.0
e488b0cff871483dae7cff12ccc4498a,851888.868706133,86840.0
e488c9e0017444eb8e1cdb6bfbb63506,9559647.876248183,938600.0
e495c95640af48909c6bc7d6862dc15d,4145297.4463208956,398840.0
e4a07ecb4a9d46489fe01a1452ef5133,8051394.311941065,799760.0
e4c901b26a7844e4973184497c1aedd3,1522838.9243680346,166400.0
e4c97c263e8341e1bfab2c901f836b70,49452.407924262414,5200.0
e4d89b6c4b1148ad8131ff137b11b3ab,9101223.119387958,864760.0
e4e2130e9d40433c8a2cf245c7fecfab,3414207.96162848,333840.0
e4e7e239c17d4ca5b4baf36302380c84,7102059.851894435,725400.0
e4eac48537d146a1a69ae04495c666b5,3180434.915587377,367640.0
e4ecb12273724de1ba750b286170de6c,2302729.0457712333,225160.0
e4eecaa87cd949abbf09abaeaf1437a8,1597778.933611587,163800.0
e4f25229ab0c43ee81ffdf7b33b0fd42,4847099.492194047,521820.0
e4f449abc92c46e5ac3d4ffba9b2a406,2116818.040554933,240500.0
e4f69f48264741b2b4bd30824cd43bbe,2669838.165858221,265200.0
e4f73e9973d0427181ad7bc6886ebab7,2036991.5234671282,225160.0
e4f752076c6f44ecaf46034132f025ab,276933.48437586956,29120.0
e4f7cfdc75d844a3b86abf1a518e0104,12464917.685526386,1261000.0
e4f8aea8e07047e6bc462b430b12c971,2249425.7778875898,210600.0
e4f936dd46a141d09ab6c2a018ce1a30,1499617.1852583932,140400.0
e4fb54ee33104522ba3b9edb4c5dace0,1821889.8738513263,210600.0
e4fd815d952442d3b194504c95661c6f,13113734.156036038,1385800.0
e50cfa8d11b44d56891e0fad015b07c7,941850.2312548175,96200.0
e50e65e3f9d54c7f95bc597058d8fba4,686721.3767185052,67600.0
e514346ed2aa4152ba9f446ec93d8629,1280629.1100040784,121680.0
e51cc2e0ff9e4bf8a1f5777ecd7e4e44,91538.0774294025,10400.0
e51d99cc49564637a0e5ff968724d128,7437468.791138953,845000.0
e51fab7f129c497c9d22333fc6899d94,457627.4958766798,48360.0
e52000f79ebd4cb5bfbab6a0296ddec0,1058482.893256591,117000.0
e524b9db29a24d6cba9301991bb78357,4261305.919280692,442520.0
e52a2131cb6a47e4a8b5d7c6a5d76e9f,6727246.832697444,743600.0
e536f61bc2db4e67a6516e8470f961a4,7051701.256674902,770120.0
e538938151a74981b71c5cead835bcdf,5518360.328777368,618800.0
e539a8ea601e486c9ce87c95c9a3e620,8240131.935681713,876720.0
e53b60030f604964baedf449171f80df,2380246.611228131,244400.0
e53bb9b3c67f452aa65f321d375355ca,2798447.135738807,308360.0
e53c4e7166494d969909e566b9c8d24f,1802370.7027064632,192920.0
e5419291a3b7464c9e4fe16826937283,2079648.7707325413,213200.0
e541cfb3d3904973b73d26dfa086688b,6119649.471700558,663000.0
e544651cd47a4124b0072d0da110cd29,2277521.6382133327,242320.0
e556a2ec128748f89fe161a8884476c5,1058488.8110438157,117000.0
e557b22a6ecd4827b045c35e31863eaa,3284531.7934149993,353600.0
e55e412a6f4e452da6641f0656b47b32,5579412.132879847,616720.0
e567da2f138e4f729f4e5a7f6dddc103,2676603.6418309608,309400.0
e5689d95b2b64ef192664553051dcb42,12786625.461820923,1451840.0
e572094abb0e46d9b81e9e323b2c9824,1502747.1103866757,151840.0
e573b5f209ac4103839606fc9aeb72c6,51463.94213652999,5200.0
e58972f923fb4fc3ba1973ad7c715132,1260770.7350789618,139360.0
e58cadb62523485d91b549d841ab9696,973362.0844683781,102700.0
e59210331534408c91bc6c83b8f22bf4,5306557.239366329,586560.0
e5971d5755594830bd7ade9f105b0d10,4045040.8928525923,442000.0
e5a14bb85e6043dd86b94d203cd9d7bb,8023312.486687129,911560.0
e5a47f77793d4441aa98f4cb121410ec,6970316.896924788,732940.0
e5a483233a844ff7bd53d35b6140ade7,13644237.51783112,1492400.0
e5abc400e5b54d4893e2a5e5641550ca,7510960.40239079,819000.0
e5ac1ce4f3eb468d88efad130f3cbb13,2612950.949392993,292240.0
e5afa0ffbf1c41a5a8ebee1b36f8c929,1225260.714766594,129480.0
e5b314456f9341a796c035fda1e5f7e3,11080356.788819509,1250600.0
e5b701890c6e4ccb92dff3035369a700,1360279.7756275192,145600.0
e5c011e9eceb45d786972960b07d7411,2182995.8107165755,226200.0
e5c027fef46b4461bc4496b572fc7872,10210137.283503925,1113320.0
e5c5fc635e0445ed810c4ef46d7c422b,2127254.152348413,209040.0
e5cb154a6a624636b0d2f5febf9012a0,13455845.882081887,1469520.0
e5d033d7e4e94f78a2b322c0c6811613,8898911.24045941,995280.0
e5d6051bdfa345578cbca04e515a9780,11669740.502137396,1183000.0
e5da66343406483586be86d1c74a821c,981583.1748365965,104000.0
e5dc88505fab45f582dfa554b2499898,2971638.251563046,309400.0
e5ddeb664ce14bfb9ce810ede93b373a,11055003.428240335,1050400.0
e5deb82f33b04281ac1dd253dd2055a6,8423858.011346705,906880.0
e5e71885d8ae4693927083a3e4caa8e7,5789783.628631502,590200.0
e5ed143312264c5a8836c6e07126fd99,8249906.706661169,877760.0
